Word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
spanking,0,0,1,0,0,0,0,0,0,0
sparkle,1,0,0,1,0,0,1,0,1,0
spasm,0,1,0,0,0,1,0,0,0,0
spat,0,1,1,0,0,0,0,0,0,0
spear,0,1,1,1,0,1,0,0,0,0
special,1,0,0,0,0,0,1,0,0,0
specialist,0,0,0,0,0,0,0,0,0,1
specialize,0,0,0,0,0,0,0,0,0,1
specie,1,0,0,0,0,0,0,0,0,0
speck,0,1,0,0,1,0,0,0,0,0
spectacle,1,1,0,0,0,0,0,0,0,0
spectacular,0,0,0,1,0,0,0,0,1,0
specter,0,1,0,0,0,1,0,1,0,0
spectral,0,1,0,0,0,0,0,0,0,0
speculation,0,1,0,0,0,1,0,1,0,0
speculative,0,0,0,1,0,0,0,0,0,0
speech,1,0,0,0,0,0,0,0,0,0
speedy,1,0,0,0,0,0,0,0,0,0
spelling,1,0,0,0,0,0,0,0,0,0
spent,0,1,0,0,0,0,0,0,0,0
spew,0,0,0,0,1,0,0,0,0,0
spice,1,0,0,0,0,0,0,0,0,0
spider,0,0,0,0,1,1,0,0,0,0
spike,0,0,0,0,0,1,0,0,0,0
spine,1,1,1,0,0,0,0,0,0,0
spinster,0,1,0,0,0,1,0,1,0,0
spirit,1,0,0,0,0,0,0,0,0,0
spirits,1,0,0,1,0,0,1,0,1,0
spit,0,0,0,0,1,0,0,0,0,0
spite,0,1,1,0,0,0,0,0,0,0
spiteful,0,1,1,0,0,0,0,0,0,0
splash,0,0,0,0,0,0,0,0,1,0
splendid,1,0,0,0,0,0,1,0,1,0
splendor,1,0,0,1,0,0,1,0,1,0
splinter,0,1,0,0,0,0,0,0,0,0
split,0,1,0,0,0,0,0,0,0,0
splitting,0,1,0,0,0,0,0,1,0,0
spoil,0,1,0,0,1,0,0,0,0,0
spoiler,0,1,0,0,0,0,0,1,0,0
spoke,0,1,0,0,0,0,0,0,0,0
spokesman,0,0,0,0,0,0,0,0,0,1
sponge,0,1,0,0,0,0,0,0,0,0
sponsor,1,0,0,0,0,0,0,0,0,1
spook,0,1,0,0,0,1,0,0,0,0
spotless,1,0,0,0,0,0,0,0,0,1
spouse,1,0,0,0,0,0,1,0,0,1
sprain,0,1,0,0,0,0,0,1,0,0
spree,0,1,0,0,0,0,0,0,0,0
sprite,0,1,0,0,0,1,0,0,0,0
spruce,1,0,0,0,0,0,0,0,0,0
spur,0,0,0,0,0,1,0,0,0,0
spurious,0,1,0,0,1,0,0,0,0,0
squall,0,1,0,0,0,1,0,1,0,0
squatter,0,1,0,0,0,0,0,0,0,0
squeamish,0,1,0,0,1,1,0,0,0,0
squelch,0,1,1,0,1,0,0,0,0,0
squirm,0,1,0,0,1,0,0,0,0,0
stab,0,1,1,0,0,1,0,1,1,0
stable,1,0,0,0,0,0,0,0,0,1
staccato,1,0,0,0,0,0,0,0,0,0
stagger,0,0,0,0,0,0,0,0,1,0
staggering,0,1,0,0,0,0,0,0,0,0
stagnant,0,1,0,0,0,0,0,1,0,0
stain,0,1,0,0,1,0,0,0,0,0
stainless,1,0,0,0,0,0,0,0,0,0
stale,0,1,0,0,0,0,0,0,0,0
stalemate,0,0,1,0,1,0,0,0,0,0
stalk,0,1,0,0,0,1,0,0,0,0
stall,0,0,0,0,1,0,0,0,0,0
stallion,1,0,0,0,0,0,0,0,0,0
stalwart,1,0,0,0,0,0,0,0,0,0
stamina,1,0,0,0,0,0,0,0,0,1
standing,1,0,0,0,0,0,0,0,0,0
standoff,0,1,1,0,0,1,0,0,0,0
standstill,0,1,1,0,0,0,0,0,0,0
star,1,0,0,1,0,0,1,0,0,1
staring,0,1,0,0,0,0,0,0,0,0
stark,0,1,0,0,0,0,0,0,0,1
starlight,1,0,0,0,0,0,0,0,0,0
starry,1,0,0,1,0,0,1,0,0,0
start,0,0,0,1,0,0,0,0,0,0
startle,0,1,0,0,0,1,0,0,1,0
startling,0,0,0,0,0,0,0,0,1,0
starvation,0,1,0,0,0,1,0,1,0,0
starved,0,1,0,0,0,0,0,0,0,0
starving,0,1,0,0,0,0,0,0,0,0
stately,1,0,0,0,0,0,0,0,0,0
statement,1,0,0,0,0,0,0,0,0,1
stationary,0,1,0,0,0,0,0,0,0,0
statistical,0,0,0,0,0,0,0,0,0,1
statue,1,0,0,0,0,0,0,0,0,0
status,1,0,0,0,0,0,0,0,0,0
staunch,1,0,0,0,0,0,0,0,0,0
stave,0,1,0,0,0,0,0,0,0,0
steadfast,1,0,0,0,0,0,0,0,0,1
steady,0,0,0,0,0,0,0,0,1,1
steal,0,1,1,0,0,1,0,1,0,0
stealing,0,1,0,0,1,1,0,0,0,0
stealth,0,0,0,0,0,0,0,0,1,0
stealthily,0,0,0,0,0,0,0,0,1,0
stealthy,0,1,0,1,0,1,0,0,1,0
stellar,1,0,0,0,0,0,0,0,0,0
stereotype,0,1,0,0,0,0,0,0,0,0
stereotyped,0,1,0,0,0,0,0,0,0,0
sterile,0,1,0,0,0,0,0,1,0,0
sterility,0,1,0,0,0,0,0,0,0,0
sterling,1,1,1,1,0,0,1,0,0,1
stern,0,1,0,0,0,0,0,0,0,0
steward,1,0,0,0,0,0,0,0,0,1
sticky,0,0,0,0,1,0,0,0,0,0
stiff,0,1,0,0,0,0,0,0,0,0
stiffness,0,1,0,0,0,0,0,0,0,0
stifle,0,1,0,0,0,0,0,0,0,0
stifled,0,1,1,0,0,1,0,1,0,0
stigma,0,1,1,0,1,1,0,1,0,0
stillborn,0,1,0,0,0,0,0,1,0,0
stillness,1,0,0,0,0,1,0,1,0,0
sting,0,1,1,0,0,1,0,0,0,0
stinging,0,1,0,0,0,0,0,0,0,0
stingy,0,1,1,0,1,1,0,1,0,0
stink,0,1,0,0,1,0,0,0,0,0
stinking,0,1,0,0,1,0,0,0,0,0
stint,0,1,0,0,0,1,0,1,0,0
stocks,0,1,0,0,0,0,0,0,0,0
stolen,0,1,1,0,0,0,0,0,0,0
stomach,0,0,0,0,1,0,0,0,0,0
stone,0,1,1,0,0,0,0,0,0,0
stoned,0,1,0,0,0,0,0,0,0,0
stools,0,1,0,0,1,0,0,0,0,0
stoppage,0,1,0,0,0,0,0,0,0,0
store,1,0,0,1,0,0,0,0,0,0
storm,0,1,1,0,0,0,0,0,0,0
storming,0,0,1,0,0,0,0,0,0,0
stormy,0,1,0,0,0,1,0,0,0,0
straightforward,1,0,0,0,0,0,0,0,0,1
strained,0,1,1,0,0,0,0,0,0,0
straits,0,1,0,0,0,1,0,0,0,0
stranded,0,1,0,0,0,0,0,0,0,0
stranger,0,1,0,0,0,1,0,0,0,0
strangle,0,1,1,0,1,1,0,1,1,0
strategic,1,0,0,0,0,0,0,0,0,0
strategist,1,0,0,1,0,0,0,0,0,1
stray,0,1,0,0,0,0,0,0,0,0
strength,1,0,0,0,0,0,0,0,0,1
strengthen,1,0,0,0,0,0,0,0,0,0
strengthening,1,0,0,0,0,0,1,0,0,1
stress,0,1,0,0,0,0,0,0,0,0
stretcher,0,0,0,0,0,1,0,1,0,0
stricken,0,0,0,0,0,0,0,1,0,0
strife,0,1,1,0,0,0,0,0,0,0
strike,0,1,1,0,0,0,0,0,0,0
striking,1,0,0,0,0,0,0,0,0,0
strikingly,1,0,0,0,0,0,0,0,0,0
strip,0,1,0,0,0,0,0,1,0,0
stripe,0,1,0,0,0,0,0,0,0,0
stripped,0,1,1,1,1,1,0,1,0,0
strive,0,0,0,1,0,0,0,0,0,0
stroke,0,1,0,0,0,1,0,1,0,0
strongly,1,0,0,0,0,0,0,0,0,0
structural,0,0,0,0,0,0,0,0,0,1
structure,1,0,0,0,0,0,0,0,0,1
struggle,0,1,1,0,0,1,0,1,0,0
strut,0,1,0,0,0,0,0,0,0,0
stud,1,0,0,0,0,0,0,0,0,0
study,1,0,0,0,0,0,0,0,0,0
stuffy,0,1,0,0,0,0,0,0,0,0
stumble,0,1,0,0,0,0,0,0,0,0
stunned,0,1,0,0,0,1,0,0,1,0
stunted,0,1,0,0,0,0,0,0,0,0
stupid,0,1,0,0,0,0,0,0,0,0
stupidity,0,1,0,0,0,0,0,0,0,0
stupor,0,1,0,0,0,0,0,0,0,0
sturdy,1,0,0,0,0,0,0,0,0,0
sty,0,1,0,0,1,0,0,0,0,0
subdue,0,1,0,0,0,0,0,0,0,0
subito,0,0,0,0,0,0,0,0,1,0
subject,0,1,0,0,0,0,0,0,0,0
subjected,0,1,0,0,0,0,0,1,0,0
subjection,0,1,0,0,0,0,0,0,0,0
subjugation,0,1,1,0,1,1,0,1,0,0
sublimation,1,0,0,0,0,0,1,0,0,0
submit,0,0,0,1,0,0,0,0,0,0
subordinate,0,1,0,0,0,1,0,0,0,0
subpoena,0,1,0,0,0,0,0,0,0,0
subscribe,0,0,0,1,0,0,0,0,0,0
subsidence,0,1,0,0,0,0,0,1,0,0
subsidy,0,1,1,0,1,0,0,0,0,0
subsist,0,1,0,0,0,0,0,0,0,0
substance,1,0,0,0,0,0,0,0,0,0
substantiate,0,0,0,0,0,0,0,0,0,1
substantive,1,0,0,0,0,0,0,0,0,0
subtract,0,1,0,0,0,0,0,0,0,0
subversion,0,1,1,0,0,1,0,0,0,0
subversive,0,1,1,0,0,0,0,0,1,0
subvert,0,1,0,0,1,1,0,1,0,0
succeed,1,0,0,1,0,0,1,0,1,1
succeeding,1,0,0,1,0,0,1,0,0,1
success,1,0,0,1,0,0,1,0,0,0
successful,1,0,0,1,0,0,1,0,0,1
succinct,1,0,0,0,0,0,0,0,0,0
succulent,1,1,0,0,0,0,0,0,0,0
succumb,0,1,0,0,0,0,0,0,0,0
suck,0,1,0,0,0,0,0,0,0,0
sucker,0,1,1,0,0,0,0,0,0,0
sudden,0,0,0,0,0,0,0,0,1,0
suddenly,0,0,0,0,0,0,0,0,1,0
sue,0,1,1,0,0,0,0,1,0,0
suffer,0,1,0,0,0,0,0,0,0,0
sufferer,0,1,0,0,0,1,0,1,0,0
suffering,0,1,0,0,1,1,0,1,0,0
sufficiency,1,0,0,0,0,0,0,0,0,0
suffocating,0,1,0,0,1,1,0,1,0,0
suffocation,0,1,1,0,0,1,0,0,0,0
sugar,1,0,0,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,1
suicidal,0,1,1,0,1,1,0,1,0,0
suicide,0,1,1,0,0,1,0,1,0,0
suitable,1,0,0,0,0,0,0,0,0,0
sullen,0,1,1,0,0,0,0,1,0,0
sultan,0,0,0,0,0,1,0,0,0,0
sultry,1,0,0,0,0,0,0,0,0,0
summons,0,1,0,0,0,0,0,0,0,0
sump,0,0,0,0,1,0,0,0,0,0
sun,1,0,0,1,0,0,1,0,1,1
sundial,0,0,0,1,0,0,0,0,0,1
sunk,0,1,0,0,1,1,0,1,0,0
sunny,1,0,0,1,0,0,1,0,1,0
sunset,1,0,0,1,0,0,0,0,0,0
sunshine,1,0,0,0,0,0,1,0,0,0
superb,1,0,0,0,0,0,0,0,0,0
superficial,0,1,0,0,0,0,0,0,0,0
superfluous,0,1,0,0,0,0,0,0,0,0
superhuman,1,0,0,0,0,0,0,0,0,0
superior,1,0,0,0,0,0,0,0,0,0
superiority,1,0,0,0,0,0,0,0,0,0
superman,1,0,0,0,0,0,1,0,0,1
superstar,1,0,0,0,0,0,1,0,0,1
superstition,1,1,0,0,0,1,0,0,0,0
superstitious,0,1,0,1,0,1,0,0,0,0
supplication,1,0,0,0,0,0,0,0,0,1
supplies,1,0,0,0,0,0,0,0,0,0
supply,1,0,0,0,0,0,0,0,0,0
supported,1,0,0,0,0,0,0,0,0,0
supporter,1,0,0,0,0,0,1,0,0,1
supporting,1,0,0,0,0,0,0,0,0,1
suppress,0,1,1,0,0,1,0,1,0,0
suppression,0,1,1,0,1,1,0,0,0,0
supremacy,1,1,1,1,0,1,1,0,1,1
supreme,1,0,0,0,0,0,0,0,0,0
supremely,1,0,0,0,0,0,0,0,0,0
surcharge,0,1,1,0,0,0,0,0,0,0
surety,1,0,0,0,0,0,0,0,0,1
surge,0,0,0,0,0,0,0,0,1,0
surgery,0,0,0,0,0,1,0,1,0,0
surly,0,1,1,0,1,0,0,0,0,0
surmise,1,0,0,0,0,0,0,0,0,0
surpassing,1,0,0,0,0,0,0,0,0,0
surprise,1,0,0,0,0,1,1,0,1,0
surprised,0,0,0,0,0,0,0,0,1,0
surprising,0,0,0,0,0,0,0,0,1,0
surprisingly,0,0,0,1,0,0,0,0,1,0
surrender,0,1,0,0,0,1,0,1,0,0
surrendering,0,1,0,0,0,0,0,1,0,0
surrogate,0,0,0,0,0,0,0,0,0,1
surround,1,1,0,1,0,0,0,0,0,0
surveillance,0,0,0,0,0,1,0,0,0,0
surveying,1,0,0,0,0,0,0,0,0,0
survive,1,0,0,0,0,0,0,0,0,0
susceptible,0,1,0,0,0,0,0,0,0,0
suspect,0,1,0,0,0,1,0,0,0,0
suspense,0,0,0,1,0,1,0,0,1,0
suspension,0,1,0,0,0,1,0,0,0,0
suspicion,0,1,0,0,0,1,0,0,0,0
suspicious,0,1,1,1,0,0,0,0,0,0
swab,0,1,0,0,0,0,0,0,0,0
swamp,0,1,0,0,1,1,0,0,0,0
swampy,0,1,0,0,1,1,0,0,0,0
swarm,0,0,0,0,1,0,0,0,0,0
swastika,0,1,1,0,0,1,0,0,0,0
swear,1,0,0,0,0,0,0,0,0,1
sweat,0,0,0,0,0,1,0,0,0,0
sweet,1,0,0,1,0,0,1,0,1,1
sweetheart,1,0,0,1,0,0,1,1,0,1
sweetie,1,0,0,0,0,0,0,0,0,0
sweetness,1,0,0,0,0,0,0,0,0,0
sweets,1,0,0,1,0,0,1,0,0,0
swelling,0,1,0,0,0,1,0,0,0,0
swerve,0,0,0,0,0,1,0,0,1,0
swift,1,0,0,0,0,0,0,0,0,0
swig,0,1,0,0,1,0,0,0,0,0
swim,1,0,0,1,0,1,1,0,0,0
swine,0,1,0,0,1,0,0,0,0,0
swollen,0,1,0,0,0,0,0,0,0,0
symbolic,1,0,0,0,0,0,0,0,0,0
symmetrical,1,0,0,0,0,0,0,0,0,0
symmetry,1,0,0,0,0,0,1,0,0,1
sympathetic,1,0,0,0,0,1,1,1,0,1
sympathize,0,0,0,0,0,0,0,1,0,0
sympathy,1,0,0,0,0,0,0,1,0,0
symphony,1,0,0,1,0,0,1,0,0,0
symptom,0,1,0,0,0,0,0,0,0,0
synchronize,1,0,0,1,0,0,1,0,1,1
syncope,0,1,0,0,0,1,0,1,1,0
synergistic,1,0,0,0,0,0,0,0,0,1
synod,1,0,0,0,0,0,0,0,0,1
synonymous,1,1,0,0,0,1,0,0,0,1
syringe,0,0,0,0,0,1,0,0,0,0
system,0,0,0,0,0,0,0,0,0,1
taboo,0,1,0,0,1,1,0,0,0,0
tabulate,0,0,0,1,0,0,0,0,0,0
tackle,0,0,1,0,0,0,0,0,1,0
tact,1,0,0,0,0,0,0,0,0,0
tactics,0,0,0,0,0,1,0,0,0,1
taint,0,1,0,0,0,0,0,1,0,0
tale,1,0,0,0,0,0,0,0,0,0
talent,1,0,0,0,0,0,0,0,0,0
talisman,1,0,0,0,0,0,0,0,0,0
talk,1,0,0,0,0,0,0,0,0,0
talons,0,1,1,0,0,1,0,0,0,0
tandem,0,0,0,0,0,0,0,0,0,1
tangled,0,1,0,0,0,0,0,0,0,0
tanned,1,0,0,0,0,0,0,0,0,0
tantalizing,1,1,0,1,0,0,1,0,1,0
tantamount,0,0,0,0,0,0,0,0,0,1
tardiness,0,1,0,0,0,0,0,0,0,0
tardy,0,1,0,0,0,0,0,0,0,0
tariff,0,1,1,0,1,0,0,0,0,0
tarnish,0,1,0,0,1,0,0,1,0,0
tarry,0,1,0,0,0,0,0,0,0,0
task,1,0,0,0,0,0,0,0,0,0
tasteful,1,0,0,0,0,0,0,0,0,0
tasteless,0,1,0,0,1,0,0,0,0,0
tasty,1,0,0,0,0,0,0,0,0,0
taught,0,0,0,0,0,0,0,0,0,1
taunt,0,1,1,0,0,1,0,1,0,0
tawny,0,0,0,0,1,0,0,0,0,0
tax,0,1,0,0,0,0,0,1,0,0
teach,1,0,0,0,0,0,1,0,1,1
teacher,1,0,0,0,0,0,0,0,0,1
team,0,0,0,0,0,0,0,0,0,1
tearful,0,0,0,0,1,1,0,1,0,0
tease,0,1,1,1,0,0,0,1,0,0
teasing,0,1,1,0,0,1,0,0,0,0
technology,1,0,0,0,0,0,0,0,0,0
tedious,0,1,0,0,0,0,0,0,0,0
tedium,0,1,0,0,0,0,0,0,0,0
teeming,0,0,0,0,1,0,0,0,0,0
teens,1,1,0,0,0,0,0,0,0,0
temperance,1,0,0,0,0,0,0,0,0,0
temperate,0,0,0,0,0,0,0,0,0,1
tempered,1,0,0,0,0,0,0,0,0,0
tempest,0,1,1,1,0,1,0,1,1,0
temptation,0,1,0,0,0,0,0,0,0,0
tenable,1,0,0,0,0,0,0,0,0,0
tenacious,1,0,0,0,0,0,0,0,0,0
tenacity,1,0,0,0,0,0,0,0,0,0
tenancy,1,0,0,0,0,0,0,0,0,0
tenant,1,0,0,0,0,0,0,0,0,0
tender,1,0,0,0,0,0,1,0,0,1
tenderness,1,0,0,0,0,0,1,0,0,0
tenement,0,1,0,0,0,0,0,0,0,0
tension,0,0,1,0,0,0,0,0,0,0
terminal,0,1,0,0,0,1,0,1,0,0
terminate,0,0,0,0,0,0,0,1,0,0
termination,0,1,0,0,0,0,0,1,0,0
termite,0,1,0,0,1,0,0,0,0,0
terrible,0,1,1,0,1,1,0,1,0,0
terribly,0,0,0,0,0,0,0,1,0,0
terrific,0,0,0,0,0,0,0,1,0,0
terror,0,1,0,0,0,1,0,0,0,0
terrorism,0,1,1,0,1,1,0,1,0,0
terrorist,0,1,1,0,1,1,0,1,1,0
terrorize,0,1,1,0,0,1,0,1,0,0
testament,0,0,0,1,0,0,0,0,0,1
testimony,0,0,0,0,0,0,0,0,0,1
tetanus,0,1,0,0,1,0,0,0,0,0
tether,0,1,0,0,0,0,0,0,0,0
thankful,1,0,0,0,0,0,1,0,0,0
thanksgiving,1,0,0,0,0,0,1,0,0,0
theft,0,1,1,0,1,1,0,1,0,0
theism,0,1,0,0,1,0,0,0,0,0
theocratic,0,1,1,0,0,1,0,1,0,1
theological,0,0,0,0,0,0,0,0,0,1
theology,0,0,0,1,0,0,0,0,0,0
theorem,0,0,0,0,0,0,0,0,0,1
theoretical,1,0,0,0,0,0,0,0,0,0
theory,0,0,0,1,0,0,0,0,0,1
therapeutic,1,0,0,0,0,0,1,0,0,1
therapeutics,1,0,0,0,0,0,0,0,0,0
thermocouple,0,0,0,1,0,0,0,0,0,0
thermometer,0,0,0,0,0,0,0,0,0,1
thief,0,1,1,0,1,1,0,1,1,0
thinker,1,0,0,0,0,0,0,0,0,0
thirst,0,0,0,1,0,0,0,1,1,0
thirsty,0,1,0,0,0,0,0,0,0,0
thirteenth,0,0,0,0,0,1,0,0,0,0
thorn,0,1,0,0,0,0,0,0,0,0
thorny,0,1,0,0,0,1,0,0,0,0
thoroughbred,1,0,0,0,0,0,0,0,0,0
thought,0,0,0,1,0,0,0,0,0,0
thoughtful,1,0,0,0,0,0,0,0,0,1
thoughtfulness,1,0,0,0,0,0,0,0,0,0
thoughtless,0,1,1,0,1,0,0,0,0,0
thrash,0,1,1,0,1,1,0,1,0,0
threat,0,1,1,0,0,1,0,0,0,0
threaten,0,1,1,1,0,1,0,0,0,0
threatening,0,1,1,0,1,1,0,0,0,0
thresh,0,1,1,0,0,1,0,1,0,0
thrift,1,0,0,0,1,0,0,0,0,1
thrill,1,0,0,1,0,1,1,0,1,0
thrilling,1,0,0,1,0,0,1,0,1,0
thriving,1,0,0,1,0,0,1,0,0,0
throb,0,1,0,0,0,1,0,1,0,0
throne,1,0,0,0,0,0,0,0,0,1
throttle,0,1,1,0,0,0,0,0,0,0
thug,0,1,1,0,1,1,0,0,0,0
thump,0,1,1,0,0,0,0,0,0,0
thumping,0,0,0,0,0,1,0,0,0,0
thundering,0,1,1,0,0,1,0,0,0,0
thwart,0,1,0,0,0,0,0,0,1,0
tickle,1,0,0,1,0,0,1,0,1,1
tiff,0,1,1,0,0,0,0,0,0,0
tighten,0,0,1,0,0,0,0,0,0,0
tiling,1,0,0,0,0,0,0,0,0,0
time,0,0,0,1,0,0,0,0,0,0
timely,1,0,0,0,0,0,0,0,0,0
timid,0,1,0,0,0,1,0,1,0,0
timidity,0,1,0,1,0,1,0,0,0,0
tinsel,1,0,0,0,0,0,1,0,0,0
tipsy,0,1,0,0,0,0,0,0,0,0
tirade,0,1,1,0,1,0,0,0,0,0
tired,0,1,0,0,0,0,0,0,0,0
tiredness,0,1,0,0,0,0,0,0,0,0
tiresome,0,1,0,0,0,0,0,0,0,0
tit,0,1,0,0,0,0,0,0,0,0
title,1,0,0,0,0,0,0,0,0,1
toad,0,1,0,0,1,0,0,0,0,0
toast,1,0,0,0,0,0,1,0,0,0
tobacco,0,1,0,0,0,0,0,0,0,0
toilet,0,1,0,0,1,0,0,0,0,0
toils,0,1,0,0,0,0,0,0,0,0
tolerant,1,0,0,0,0,0,0,0,0,0
tolerate,0,1,1,0,0,0,0,1,0,0
toleration,1,0,0,0,0,0,0,0,0,0
tomb,0,0,0,0,0,0,0,1,0,0
tomorrow,0,0,0,1,0,0,0,0,0,0
toothache,0,1,0,0,0,1,0,0,0,0
top,1,0,0,1,0,0,0,0,0,1
topple,0,0,0,0,0,0,0,0,1,0
torment,0,1,1,0,0,1,0,1,0,0
torn,0,1,0,0,0,0,0,0,0,0
tornado,0,0,0,0,0,1,0,0,0,0
torpedo,0,1,1,0,0,0,0,0,0,0
torrent,0,0,0,0,0,1,0,0,0,0
torrid,0,1,0,0,0,0,0,0,0,0
tort,0,1,0,0,0,0,0,0,0,0
tortious,0,1,1,0,1,0,0,0,0,0
torture,0,1,1,1,1,1,0,1,0,0
touched,0,1,0,0,0,0,0,0,0,0
touchy,0,1,1,0,0,0,0,1,0,0
tough,0,1,0,0,0,0,0,1,0,0
toughness,1,0,1,0,0,1,0,0,0,1
tower,1,0,0,0,0,0,0,0,0,0
towering,1,0,0,1,0,1,0,0,0,0
toxic,0,1,0,0,1,0,0,0,0,0
toxin,0,1,0,0,0,1,0,0,0,0
track,0,0,0,1,0,0,0,0,0,0
tract,0,0,0,0,0,1,0,0,0,0
trade,0,0,0,0,0,0,0,0,0,1
traditional,1,0,0,0,0,0,0,0,0,0
tragedy,0,1,0,0,0,1,0,1,0,0
tragic,0,1,0,0,0,0,0,0,0,0
trainer,0,0,0,0,0,0,0,0,0,1
traitor,0,1,1,0,1,1,0,1,0,0
tramp,0,1,0,0,1,1,0,1,0,0
trance,0,1,0,0,0,0,0,0,0,0
tranquil,1,0,0,0,0,0,1,0,0,0
tranquility,1,0,0,0,0,0,1,0,0,1
transaction,0,0,0,0,0,0,0,0,0,1
transcendence,1,0,0,1,0,0,1,0,1,1
transcendental,1,0,0,0,0,0,0,0,0,0
transcript,0,0,0,0,0,0,0,0,0,1
transgression,0,1,0,0,0,0,0,0,0,0
transitional,0,0,0,1,0,0,0,0,0,0
translation,0,0,0,0,0,0,0,0,0,1
trappings,0,1,0,0,0,0,0,0,0,0
traps,0,1,0,0,0,0,0,0,0,0
trash,0,1,0,0,1,0,0,1,0,0
trashy,0,1,0,0,1,0,0,0,0,0
traumatic,0,1,1,0,0,1,0,1,0,0
travail,0,1,0,0,0,0,0,0,0,0
traveling,1,0,0,0,0,0,0,0,0,0
travesty,0,1,0,0,1,1,0,1,0,0
treacherous,0,1,1,0,1,1,0,0,0,0
treachery,0,1,1,0,0,1,0,1,1,0
treadmill,0,0,0,1,0,0,0,0,0,0
treason,0,1,1,0,1,1,0,0,1,0
treasure,1,0,0,1,0,0,1,0,0,1
treasurer,0,0,0,0,0,0,0,0,0,1
treat,1,1,1,1,1,1,1,1,1,1
tree,1,0,1,1,1,0,1,0,1,1
trembling,0,1,0,0,0,1,0,0,0,0
tremendously,1,0,0,0,0,0,0,0,0,0
tremor,0,1,1,1,0,1,0,1,0,0
trend,1,0,0,0,0,0,0,0,0,0
trendy,1,0,0,0,0,0,0,0,0,0
trepidation,0,1,0,1,0,1,0,0,1,0
trespass,0,1,1,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,0,0,0,1
tribulation,0,1,0,0,0,1,0,1,0,0
tribunal,0,1,0,1,1,1,0,0,0,1
tribune,0,0,0,0,0,0,0,0,0,1
tributary,1,0,0,1,0,0,0,0,0,0
tribute,1,0,0,0,0,0,0,0,0,0
trick,0,1,0,0,0,0,0,0,1,0
trickery,0,1,1,0,1,1,0,1,1,0
trifle,0,1,0,0,0,0,0,0,0,0
trig,1,0,0,0,0,0,0,0,0,0
trip,0,0,0,0,0,0,0,0,1,0
tripping,0,1,1,0,0,0,0,1,0,0
triumph,1,0,0,1,0,0,1,0,0,0
triumphant,1,0,0,1,0,0,1,0,0,1
troll,0,1,1,0,0,1,0,0,0,0
trophy,1,0,0,1,0,0,1,0,1,1
troublesome,0,1,1,0,0,1,0,0,0,0
truce,1,0,0,0,0,0,1,0,0,1
truck,0,0,0,0,0,0,0,0,0,1
VRAI,1,0,0,0,0,0,1,0,0,1
trump,0,0,0,0,0,0,0,0,1,0
trumpet,0,1,0,0,0,0,0,0,0,0
truss,0,0,0,0,0,0,0,0,0,1
trust,0,0,0,0,0,0,0,0,0,1
trustee,0,0,0,0,0,0,0,0,0,1
trusty,1,0,0,0,0,0,0,0,0,0
truth,1,0,0,0,0,0,0,0,0,1
truthful,0,0,0,0,0,0,0,0,0,1
truthfulness,1,0,0,0,0,0,0,0,0,1
tumble,0,1,0,0,0,0,0,0,0,0
tumor,0,1,0,0,0,1,0,0,0,0
tumour,0,1,0,0,0,1,0,1,0,0
tumult,0,1,1,0,0,1,0,0,1,0
tumultuous,0,1,1,0,0,1,0,0,0,0
turbulence,0,1,1,0,0,1,0,0,0,0
turbulent,0,1,0,0,0,1,0,0,0,0
turmoil,0,1,1,0,0,1,0,1,0,0
tussle,0,0,1,0,0,0,0,0,0,0
tutelage,1,0,0,0,0,0,0,0,0,1
tutor,1,0,0,0,0,0,0,0,0,0
twin,1,0,0,0,0,0,0,0,0,0
twinkle,1,0,0,1,0,0,1,0,0,0
twitch,0,1,0,0,0,0,0,0,0,0
typhoon,0,1,0,0,0,1,0,0,0,0
tyrannical,0,1,1,0,1,1,0,0,0,0
tyranny,0,1,0,0,0,1,0,1,0,0
tyrant,0,1,1,0,1,1,0,1,0,0
ugliness,0,1,0,0,1,1,0,1,0,0
ugly,0,1,0,0,1,0,0,0,0,0
ulcer,0,1,1,0,1,1,0,1,0,0
ulterior,0,1,0,0,0,0,0,0,0,0
ultimate,0,0,0,1,0,0,0,1,0,0
ultimately,1,0,0,1,0,0,0,0,0,0
ultimatum,0,1,1,0,0,1,0,0,0,0
umpire,1,0,0,0,0,0,0,0,0,1
unable,0,1,0,0,0,0,0,1,0,0
unacceptable,0,1,0,0,0,0,0,1,0,0
unaccountable,0,1,0,1,1,0,0,1,0,1
unacknowledged,0,0,0,0,0,0,0,1,0,0
unanimity,1,0,0,0,0,0,0,0,0,0
unanimous,1,0,0,0,0,0,0,0,0,0
unanticipated,0,0,0,0,0,0,0,0,1,0
unapproved,0,1,0,0,0,0,0,0,0,0
unassuming,1,0,0,0,0,0,0,0,0,0
unattached,0,1,0,0,0,0,0,0,0,0
unattainable,0,1,1,0,0,0,0,1,0,0
unattractive,0,1,0,0,1,0,0,1,0,0
unauthorized,0,1,0,0,0,0,0,0,0,0
unavoidable,0,1,0,0,0,0,0,0,0,0
unaware,0,1,0,0,0,0,0,0,0,0
unbearable,0,1,0,0,1,0,0,1,0,0
unbeaten,1,1,0,1,0,0,1,1,1,0
unbelief,0,1,0,0,0,0,0,0,0,0
