season no.,episode no.,episode name,name,line
1,10,Close Rick-counters of the Rick Kind,All Ricks,Ohohoho! She did it! She did it!
1,10,Close Rick-counters of the Rick Kind,Jerry,"Uh, hello?"
1,10,Close Rick-counters of the Rick Kind,Rick ,"Hey Jerry, it’s Rick."
1,10,Close Rick-counters of the Rick Kind,Jerry,"Rick! Heyy. Haha, what’s- what’s up?"
1,10,Close Rick-counters of the Rick Kind,Rick ,"So listen, the heat’s on and  there’s nowhere left to turn so Morty and I are just going to fly my spaceship into a black hole."
1,10,Close Rick-counters of the Rick Kind,Jerry,What?
1,10,Close Rick-counters of the Rick Kind,Rick ,"Is that cool with you, dog?"
1,10,Close Rick-counters of the Rick Kind,Jerry,"Rick, no! Mortyyyy!"
1,10,Close Rick-counters of the Rick Kind,Rick 4,I got it! The call’s coming from… inside the house!
1,10,Close Rick-counters of the Rick Kind,All Ricks, 
1,10,Close Rick-counters of the Rick Kind,Rick,The Ricks are probably gonna waste some time messing with Jerry. They won’t be able to help themselves. But as soon as they get bored they’ll be on to us.
1,10,Close Rick-counters of the Rick Kind,Chair waiter,"Phones á la clams, and phonesgetti with phoneballs. Anything else?"
1,10,Close Rick-counters of the Rick Kind,Rick,"Yeah, more phonesticks please."
1,10,Close Rick-counters of the Rick Kind,Phone waiter,"Right away, sir."
1,10,Close Rick-counters of the Rick Kind,Morty,"You know Rick, when I first saw all those Ricks and Mortys, I thought ‘gee, that kinda devalues our bond.’ But then I realised that just means that our relationship must be pretty special to span over all those different timelines."
1,10,Close Rick-counters of the Rick Kind,Rick,"Yeah, it’s gotta be that way. You’re a camouflage."
1,10,Close Rick-counters of the Rick Kind,Morty,"Camouflage? Wh-wh-what are you talking about, Rick?"
1,10,Close Rick-counters of the Rick Kind,Rick,"Ricks have a very distinct and traceable brainwave due to our genius. The best way to hide from an enemy’s radar is to stand near someone with complementary brainwaves that make ours invisible. See, wh-wh-when a Rick is with a Morty, the genius waves get cancelled out by the uh,  Morty waves."
1,10,Close Rick-counters of the Rick Kind,Morty,Um… because… our personalities are so different?
1,10,Close Rick-counters of the Rick Kind,Rick,"Oh, shit dog! My portal gun was hacked remotely Morty, obviously by the real killer to frame me. But I was able to trace the signal. Come on, let’s go!"
1,10,Close Rick-counters of the Rick Kind,Rick ,Uh-oh!
1,10,Close Rick-counters of the Rick Kind,Rick 1,"‘Scuse me, we’ve tracked a pair of dangerous criminals to this exact location. They look exactly like us, so in order to avoid confusion I’m going to mark us each with a red X right now. That way if someone has a gun and we both tell you to shoot the other one because they’re the evil one, you’ll know who’s lying."
1,10,Close Rick-counters of the Rick Kind,Rick 2,"Hey, check it out!"
1,10,Close Rick-counters of the Rick Kind,Rick 1,Dammit!
1,10,Close Rick-counters of the Rick Kind,Chair waiter,"Hey, you didn’t pay your bill!"
1,10,Close Rick-counters of the Rick Kind,Rick 1,The red X! Red X!
1,10,Close Rick-counters of the Rick Kind,Rick,"Hey, it’s a good thing that space outlet had labcoats and your favourite kind of shirt in stock, huh Morty?"
1,10,Close Rick-counters of the Rick Kind,Morty,"Yeah, Rick. I-I heard you the first time. You don’t have to keep saying it over and over and over."
1,10,Close Rick-counters of the Rick Kind,Rick,"Man, this place is wayyy off the grid. This guy does not wanna be found."
1,10,Close Rick-counters of the Rick Kind,Morty,"Well, if he’s a Rick, doesn’t he just have to stand by a Morty to hide? I mean, isn’t that what Mortys are? Human cloaking devices?"
1,10,Close Rick-counters of the Rick Kind,Rick,"Morty, you’re making a bigger deal out of this than it is."
1,10,Close Rick-counters of the Rick Kind,Morty,"Oh my god, Rick, look! There’s a bunch of people strapped all over that building!"
1,10,Close Rick-counters of the Rick Kind,Rick,"Not people, Morty. Mortys."
1,10,Close Rick-counters of the Rick Kind,Morty ,Oh my god… wh-why would somebody do this? It’s horrible!
1,10,Close Rick-counters of the Rick Kind,Rick,"Well, one Morty’s enough to hide from the bureaucrats. But you g- you get a whole matrix of Mortys and put ‘em in agonising pain. That creates a pattern that can hide even from other Ricks, motherfucker. I fiddled with a  concept like this once."
1,10,Close Rick-counters of the Rick Kind,Rick,"On paper, Morty, on paper! I wouldn’t do this, it’s barbaric overkill. I mean, you could accomplish the same result with like five Mortys and a jumper cable.  Which I also wouldn’t do! I’m just saying, it’s bad craftsmanship."
1,10,Close Rick-counters of the Rick Kind,Beth,Coffee time!
1,10,Close Rick-counters of the Rick Kind,Jerry,Ugh.
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,Hi Jerry!
1,10,Close Rick-counters of the Rick Kind,Jerry,"Leave me alone, I’m working!"
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"Oh, you are? Wh-wh-what do you do?"
1,10,Close Rick-counters of the Rick Kind,Jerry,Ugh. I’m- I’m in between advertising jobs.
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"Advertising? Wow! So, people need help figuring out what to buy and then y-you help them?"
1,10,Close Rick-counters of the Rick Kind,Jerry,"W-well, it’s a little more complicated than that…"
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"Well, I mean, you do it, and you seem like a guy that really has it all together!"
1,10,Close Rick-counters of the Rick Kind,Jerry," Dude, are you… wh- you’re being a dick, right?"
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"Oh gosh, wh- I hope not! I-I-I-I wouldn’t want to offend you in any way!"
1,10,Close Rick-counters of the Rick Kind,Jerry,You’re really a Rick?
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,Ohoho! Y-of course I am! Just as much as my Morty’s a Morty!
1,10,Close Rick-counters of the Rick Kind,Jerry,"Hey, he looks a lot like Eric Stoltz from the movie ‘Mask.’ You know, the one with Cher in it?"
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"That’s right, Jerry! He-he’s from a reality where everyone is Eric Stoltz mask people! He’s Eric Stoltz mask Morty! They assigned him to me because… I never had any kids of my own. But if I did, boy, I’d love ‘em  if they were as smart and as successful as you are, Jerry."
1,10,Close Rick-counters of the Rick Kind,Rick 1,"Hey, get a load of this! Jerry’s hanging out with doofus Rick."
1,10,Close Rick-counters of the Rick Kind,Rick 2,"Haha, this is perfect."
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,I’m not doofus Rick! I’m Rick J-19-Zeta-7!
1,10,Close Rick-counters of the Rick Kind,Rick 1,"Oh, is that the timeline where everybody eats poop? Jerry, you know this guy eats poop, right?"
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,Hey! I don’t eat poop! Y-you guys are always so mean to me!
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"I guess it’s only fair to tell you now, Jerry… I’m the worst Rick of them all."
1,10,Close Rick-counters of the Rick Kind,Jerry,"According to who? Other versions of you? If I’ve learned one thing, it’s that before you get anywhere in life, you gotta stop listening to yourself."
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"Wow, you really are wise, Jerry. I-I guess that’s why you work in advertising!"
1,10,Close Rick-counters of the Rick Kind,Jerry,The fact that you feel that way makes you the best Rick of them all.
1,10,Close Rick-counters of the Rick Kind,Morty,You don’t care about me at all! I’m no different than that jacket you’ve got on! Y-y-or-or your stupid portal gun! I’m just a tool! I-I’m just an object!
1,10,Close Rick-counters of the Rick Kind,Rick,"Hey, it’s your choice to take it personally, Morty. Now for the love of god, be quiet! The point of this is to get the drop on the guy!"
1,10,Close Rick-counters of the Rick Kind,Morty,"You know what Rick, I’ll tell you something! I’m more than a human shield!"
1,10,Close Rick-counters of the Rick Kind,Rick,"Yeah, that’s right! You are! You’re a perfect impenetrable sheet of human armour, Morty! Because you’re as dumb as I am smart! Which is why when I say ‘shut up’ it’s really good advice."
1,10,Close Rick-counters of the Rick Kind,Rick,"Great, nice work, Morty."
1,10,Close Rick-counters of the Rick Kind,Rick,Urrgh.
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"Ooh, look at you, C-137! You’re- aren’t you a tough customer?"
1,10,Close Rick-counters of the Rick Kind,Rick,"The slow clap? Really? Kinda played out, dude."
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"Not in this dimension it isn’t. In fact, hah, I invented it and nobody else has ever even done it here before."
1,10,Close Rick-counters of the Rick Kind,Rick,Well lah-dee-dah. 
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"Hey, that’s mine!"
1,10,Close Rick-counters of the Rick Kind,Rick,"I don’t like the look of that Rick, Morty. We gotta escape."
1,10,Close Rick-counters of the Rick Kind,Morty,"I’m not gonna help you, Rick. Y-you’re a monster."
1,10,Close Rick-counters of the Rick Kind,Rick,"Don’t be Rickdiculous, Morty."
1,10,Close Rick-counters of the Rick Kind,Morty,W-will you stop saying that? It’s stupid.
1,10,Close Rick-counters of the Rick Kind,Evil Rick,Take his Morty away.
1,10,Close Rick-counters of the Rick Kind,Evil Morty,Come with me.
1,10,Close Rick-counters of the Rick Kind,Morty,"Yeah, gladly. Geez man, Ricks huh?"
1,10,Close Rick-counters of the Rick Kind,Morty,"Hey man, you seem to know how this place works. Is there any way we can… shut down that grid and rescue all those Mortys out there?"
1,10,Close Rick-counters of the Rick Kind,Evil Morty,It would be pointless. Mortys have no chance of defeating a Rick.
1,10,Close Rick-counters of the Rick Kind,Evil Morty,In here.
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"Ahh, isn’t it beautiful?"
1,10,Close Rick-counters of the Rick Kind,Rick,"Yeah, yeah, looks like payday at Neverland ranch in here. Zing!"
1,10,Close Rick-counters of the Rick Kind,Lobster alien,Hehehehehehehehehe.
1,10,Close Rick-counters of the Rick Kind,Rick,That guy got it.
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"Ah-ah Rick, quiet. You’re missing my symphony."
1,10,Close Rick-counters of the Rick Kind,Rick,"Hey, I’ll take it over Mumford and Sons. Zip!"
1,10,Close Rick-counters of the Rick Kind,Lobster alien,Hehehehehehehehehe.
1,10,Close Rick-counters of the Rick Kind,Rick,This guy is on it!
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"He’s not laughing at your dumb jokes, Rick. That’s just a random noise it makes every ten seconds."
1,10,Close Rick-counters of the Rick Kind,Lobster alien,Hehehehehehehehehe.
1,10,Close Rick-counters of the Rick Kind,Rick,Awww.
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"See, Rick, you’re not as clever as you think you are. I wanted you to find me. We’re not so  different, you and I."
1,10,Close Rick-counters of the Rick Kind,Rick,"Yeah, duh!"
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"See this right here, Rick? I crunched the numbers, I created a spectrum of all the Ricks. I listed ‘em out from most evil to least evil. Here’s where I am. And look at right here’s where you are, Rick. This guy right here? Super weird."
1,10,Close Rick-counters of the Rick Kind,Rick,"I get it. So you want me to team up with you to take down the council of Ricks, right? Is that where you’re going with this? ‘Cause that’s where I’d be going."
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"Please. I think I’m doing pretty good on my own. I’m simply going to download the contents of your brain, and then kill you."
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"Okay, if we add a little more titanium nitrate, and just a tad of chlorified tartrate: ovenless brownies!"
1,10,Close Rick-counters of the Rick Kind,Jerry,It’s incredible what a gifted mind can accomplish when priorities are in order!
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"Well, come on, I can’t take all the credit, Jerry. It was your idea. C’mere Jerry!"
1,10,Close Rick-counters of the Rick Kind,Jerry,"Hey, uh. C’mere, uh. I-I wanna show you something."
1,10,Close Rick-counters of the Rick Kind,Jerry,"Okay, look. Everybody makes fun of me for getting these, but… you’re a genius scientist, what do you think? There’s little R2D2s where the George Washingtons should be!"
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,"You know Jerry, I’m not gonna tell you that these will increase in value, or even hold their current value. The truth is… you bought ‘em ‘cause you like ‘em. They have value to you. That’s what matters."
1,10,Close Rick-counters of the Rick Kind,Jerry, How long are you staying?
1,10,Close Rick-counters of the Rick Kind,Doofus Rick,Until we find your Rick.
1,10,Close Rick-counters of the Rick Kind,Jerry, I found mine. I found mine.
1,10,Close Rick-counters of the Rick Kind,Morty ,Help!
1,10,Close Rick-counters of the Rick Kind,Religious Morty,"There is no escape, my son. We will find our peace in the next world."
1,10,Close Rick-counters of the Rick Kind,Morty ,So what? Y-y-y-y-you’re just going to give up?
1,10,Close Rick-counters of the Rick Kind,Religious Morty,We’re giving in to the power of the One True Morty. One day he will return!
1,10,Close Rick-counters of the Rick Kind,All religious Mortys,Praise the One True Morty!
1,10,Close Rick-counters of the Rick Kind,Morty ,"Alright Mortys, listen up! My name is Morty Smith, from Earth dimension C-137! I know you’re scared, because I’m scared, but that’s no reason to accept our fate. We’re Mortys! We’re not defined by our relationships to Rick! Our destiny is our own!"
1,10,Close Rick-counters of the Rick Kind,Morty 1,This sounds like something the One True Morty might say. I’m sick of being a human shield! I-I-I-I wanna be a gardener!
1,10,Close Rick-counters of the Rick Kind,Morty 2,"I wanna write really crazy, intense action novels!"
1,10,Close Rick-counters of the Rick Kind,Hammer Morty,I’m more than just a hammer!
1,10,Close Rick-counters of the Rick Kind,Religious Morty,He is the one true Morty! The one true Morty!
1,10,Close Rick-counters of the Rick Kind,All Mortys,Hooray!
1,10,Close Rick-counters of the Rick Kind,Lobster alien,"Hey, keep it down!"
1,10,Close Rick-counters of the Rick Kind,All Mortys,Raaaaugh!
1,10,Close Rick-counters of the Rick Kind,Evil Rick,"You’ve lived quite a life, Rick. It’s a real shame you’re not gonna be around to see it through."
